molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL2110727,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,3.0,active
CHEMBL2178577,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCC(S(C)(=O)=O)CC2)CC1,0.17,active
CHEMBL2205805,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,7943.28,intermediate
CHEMBL2205804,Oc1cc(-c2ccccn2)nc(-c2ccccn2)c1,501187.23,inactive
CHEMBL89445,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,25118.86,inactive
CHEMBL1976682,BrCc1ccc2ccc3ccc(CBr)nc3c2n1,199526.23,inactive
CHEMBL2205803,O=Cc1ccc2ccc3ccc(C=O)nc3c2n1,125892.54,inactive
CHEMBL2205802,OCc1ccc2ccc3ccc(CO)nc3c2n1,630957.34,inactive
CHEMBL2205801,O=Cc1ccnc2c1ccc1c(C=O)ccnc12,1000000.0,inactive
CHEMBL1623498,Oc1ccnc2c1ccc1c(O)ccnc12,1000000.0,inactive
CHEMBL316589,Cc1ccnc2c1ccc1cccnc12,63095.73,inactive
CHEMBL593442,Cc1ccnc2c1ccc1c(C)ccnc12,316227.77,inactive
CHEMBL375781,Cc1ccc2ccc3ccc(C)nc3c2n1,31622.78,inactive
CHEMBL2205808,COc1ccnc(-c2cc(OC)ccn2)c1,1584893.19,inactive
CHEMBL101165,Cc1ccnc(-c2cc(C)ccn2)c1,316227.77,inactive
CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,199526.23,inactive
CHEMBL2205806,Cc1cccc(-c2cccc(C)n2)n1,501187.23,inactive
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,50118.72,inactive
CHEMBL39879,c1ccc(-c2ccccn2)nc1,79432.82,inactive
CHEMBL2203613,Cc1nc2ccccc2n1[C@@H]1C[C@@H](C)N(CC[C@H](NC(=O)C2CCC2)c2ccccc2)[C@@H](C)C1,8.0,active
CHEMBL2203612,Cc1nc2ccccc2n1[C@@H]1C[C@H]2COC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,9.0,active
CHEMBL2203621,Cc1nc2ccccc2n1[C@H]1C[C@H]2COC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,39.7,active
CHEMBL2203620,Cc1nc2ccccc2n1[C@@H]1C[C@H]2CSC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,21.5,active
CHEMBL2203619,Cc1nc2ccccc2n1C1(C)CCN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,1.2,active
CHEMBL2203618,Cc1nc2ccccc2n1C1[C@H]2CN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)C[C@@H]12,17.0,active
CHEMBL2203617,Cc1nc2ccccc2n1C1CN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)C1,1000.0,active
CHEMBL2203616,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,6.0,active
CHEMBL2203615,Cc1nc2ccccc2n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,2.0,active
CHEMBL2203614,Cc1nc2ccccc2n1C1CCN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,20.0,active
CHEMBL2259885,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)Nc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,6998.42,intermediate
CHEMBL2259884,CN(C[C@@H](CCN1CCC2(CC1)CNC(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,599.79,active
CHEMBL2259883,C/C=C(\C)[C@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)CN(C)S(=O)(=O)c1ccccc1,399.94,active
CHEMBL2259882,C/C=C(\C)[C@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)CN(C)S(=O)(=O)c1cn(C)cn1,1000.0,active
CHEMBL2259881,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cncc2ccccc12,1000.0,active
CHEMBL2263647,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2c(c1)CCC2,5902.01,intermediate
CHEMBL2281962,CN(C)c1cc(Br)ccc1OCc1ccc(Cl)cc1,599.79,active
CHEMBL2281961,CC/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(Cl)cc1,399.94,active
CHEMBL2281960,C/C(=N\NC(=N)N)c1cc(Br)ccc1OCc1ccc(C#N)cc1,92.9,active
CHEMBL2281959,O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(Cl)cc(Cl)cc1Cl,449.78,active
CHEMBL2281958,Cc1ccc(NC(=O)NCC2(O)CCC(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)cc1,1499.68,intermediate
CHEMBL2281957,N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc(Cl)c1,839.46,active
CHEMBL2281956,CC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1,209.89,active
CHEMBL2281892,Brc1ccc(COc2ccc(Br)cc2N2CCOCC2)cc1,1000.0,active
CHEMBL2281971,CCN(CC)c1cc(Br)ccc1OCc1ccc(Cl)cc1,1399.59,intermediate
CHEMBL2281970,N=C(N)N/N=C/c1cc(Br)ccc1OCc1ccc(F)c(F)c1,3698.28,intermediate
CHEMBL2281969,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,34.99,active
CHEMBL2281968,CCc1cccc(CC)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,10.99,active
CHEMBL2281967,Cc1cccc(C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,46.99,active
CHEMBL2281966,Cc1cc(C)c(NC(=O)NCC2(O)CCC(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)c(C)c1,100.0,active
CHEMBL2281965,Cc1cc(Br)cc(C)c1NC(=O)NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,169.82,active
CHEMBL2281964,O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(Cl)cccc1Cl,57.02,active
CHEMBL2281963,O=C(NCC1(O)CCC(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1c(F)cccc1F,319.89,active
CHEMBL2282503,C=CCN(C(=O)c1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,1.995,active
CHEMBL2282502,CCCN(C(=O)CCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,19.95,active
CHEMBL2282501,CCCN(C(=O)COc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,3.981,active
CHEMBL2282500,CCCN(C(=O)Cc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,3.02,active
CHEMBL2282504,CCCN(C(=O)c1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,100.0,active
CHEMBL2282505,CCN(C(C)=O)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,120.23,active
CHEMBL2282506,C=CCN(C(=O)Nc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.7586,active
CHEMBL2282507,CCN(C(=O)NCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,100.0,active
CHEMBL2282508,CCCN(C(=O)NC)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,1000.0,active
CHEMBL2282509,CCCN(C(=O)OCc1cccc(C(N)=O)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.7943,active
CHEMBL2282510,CCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,39.81,active
CHEMBL2018969,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,6309.57,intermediate
CHEMBL2435882,Cc1ncnc(C)c1C(=O)NCC[C@@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,9039.0,intermediate
CHEMBL2435889,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1,3148.0,intermediate
CHEMBL2435896,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccc(Br)cc2)CC1,3020.0,intermediate
CHEMBL2435899,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1,2938.0,intermediate
CHEMBL2435869,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ncccn3)cc2)CC1,2040.0,intermediate
CHEMBL2435884,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,1839.0,intermediate
CHEMBL2435887,Cc1ccccc1C1CN(C2CCCCC2)C(=O)N1C1CCN(C(C)CCNC(=O)c2c(C)ncnc2C)CC1,1702.0,intermediate
CHEMBL2435875,Cc1ccccc1N1CCC(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,1595.0,intermediate
CHEMBL2435900,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccn2)CC1,908.8,active
CHEMBL2435865,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCC(C(=O)O)CC3)C[C@H]2c2ccccc2)CC1,807.2,active
CHEMBL2435871,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccncc3)cc2)CC1,548.0,active
CHEMBL2435867,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,435.9,active
CHEMBL2435895,COC(=O)c1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,346.5,active
CHEMBL2435888,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2F)CC1,342.0,active
CHEMBL2435873,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(N3CCOCC3)cc2)CC1,336.2,active
CHEMBL2435872,Cn1nnc(-c2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)n1,279.5,active
CHEMBL2435870,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3cccnc3)cc2)CC1,214.0,active
CHEMBL2435874,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc3nc[nH]c3c2)CC1,199.7,active
CHEMBL2435901,Cc1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)n1,149.8,active
CHEMBL2435877,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(Oc3ccccc3)cc2)CC1,135.9,active
CHEMBL2435846,O=C(O)c1cccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)c1,92.8,active
CHEMBL2435876,CNC(=O)c1ccc(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)cc1,85.1,active
CHEMBL2435910,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccsc2)CC1,85.0,active
CHEMBL2435897,Cc1cc(C)cc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,79.6,active
CHEMBL2435911,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2)CC1,77.0,active
CHEMBL2435893,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(F)c2)CC1,62.5,active
CHEMBL2435879,CN(C)C(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,57.0,active
CHEMBL2435894,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(C#N)c2)CC1,56.9,active
CHEMBL2435902,CCN1C[C@@H](c2ccccc2)N(C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)C1=O,56.6,active
CHEMBL2435863,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3cccnc3)C[C@H]2c2ccccc2)CC1,52.4,active
CHEMBL2435868,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3cncnc3)cc2)CC1,50.6,active
CHEMBL2435878,CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,44.7,active
CHEMBL2435866,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccc(C(=O)O)cc3)C[C@H]2c2ccccc2)CC1,42.2,active
CHEMBL2435881,O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,38.9,active
CHEMBL2435898,Cc1cc(F)cc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,32.0,active
CHEMBL2435890,Cc1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,31.0,active
CHEMBL2435880,NC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,28.8,active
CHEMBL2435913,Cc1ncnc(C)c1C(=O)NCC[C@@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@H]2c2ccccc2)CC1,27.6,active
CHEMBL2435891,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(Br)c2)CC1,22.0,active
CHEMBL2435906,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCC3)C[C@H]2c2ccccc2)CC1,19.5,active
CHEMBL2435892,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(Cl)c2)CC1,19.5,active
CHEMBL2435903,CCCN1C[C@@H](c2ccccc2)N(C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)C1=O,19.4,active
CHEMBL2435883,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@H]2c2ccccc2)CC1,16.6,active
CHEMBL2435849,O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,15.7,active
CHEMBL2435909,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(CC3CCOCC3)C[C@H]2c2ccccc2)CC1,14.6,active
CHEMBL2435885,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@H]2c2ccccc2)CC1,13.6,active
CHEMBL2435904,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C(C)C)C[C@H]2c2ccccc2)CC1,11.2,active
CHEMBL2435886,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@H]2c2ccccc2)CC1,9.6,active
CHEMBL2435860,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccccc3)C[C@H]2c2ccccc2)CC1,9.0,active
CHEMBL2435908,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,8.6,active
CHEMBL2435862,Cc1ccncc1CN1C[C@@H](c2ccccc2)N(C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)C1=O,8.0,active
CHEMBL2435859,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(CC3CCCCC3)C[C@H]2c2ccccc2)CC1,7.7,active
CHEMBL2435850,O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4ccccc4)CC3)cn2)cc1,6.6,active
CHEMBL2435861,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccccn3)C[C@H]2c2ccccc2)CC1,5.9,active
CHEMBL2435847,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,5.8,active
CHEMBL2435864,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccncc3)C[C@H]2c2ccccc2)CC1,5.7,active
CHEMBL2435848,Cc1cc(Cl)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,4.2,active
CHEMBL2435905,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C(C)(C)C)C[C@H]2c2ccccc2)CC1,3.8,active
CHEMBL2435912,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccsc2)CC1,2.4,active
CHEMBL2435855,Cc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2cccc(F)c2)CC1,1.5,active
CHEMBL2435852,Cc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,1.4,active
CHEMBL2435843,CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4ccccc4)CC3)c(C)n2)cc1,1.3,active
CHEMBL2435851,O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4cccc(Cl)c4)CC3)cn2)cc1,1.3,active
CHEMBL2435858,Cc1nc(Oc2ccc(C(N)=O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,1.1,active
CHEMBL2435854,Cc1cccc([C@@H]2CN(C3CCOCC3)C(=O)N2C2CCN(Cc3ccc(Oc4ccc(C(=O)O)cc4)nc3C)CC2)c1,1.1,active
CHEMBL2435907,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCC3)C[C@H]2c2ccccc2)CC1,0.9,active
CHEMBL2435845,Cc1nc(Nc2ccc(C(=O)O)cc2)ncc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2cccc(Cl)c2)CC1,0.9,active
CHEMBL2435844,O=C(O)c1ccc(Sc2ncc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4cccc(Cl)c4)CC3)cn2)cc1,0.9,active
CHEMBL2434978,O=C(O)c1ccc(Sc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4ccccc4)CC3)cn2)cc1,0.9,active
CHEMBL2435856,CCc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,0.7,active
CHEMBL2435853,Cc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2cccc(Cl)c2)CC1,0.6,active
CHEMBL2435857,Cc1nc(Sc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,0.4,active
CHEMBL2436718,CC(=O)Nc1ccc(CN2CCC(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,88100.0,inactive
CHEMBL2436717,CC(C)Oc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,77800.0,inactive
CHEMBL2436716,CC(C)Oc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,65700.0,inactive
CHEMBL2436715,CCN(CC)c1ccc(CN2CCC(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,61000.0,inactive
CHEMBL2436714,CC(=O)Nc1ccc(CN2CCC(c3ccc(OC(C)C)c(NC(=O)c4ccccc4)c3)CC2)cc1,92200.0,inactive
CHEMBL2436713,CC(C)Oc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,66200.0,inactive
CHEMBL2436712,CC(C)Oc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1,45000.0,inactive
CHEMBL2436711,CCN(CC)c1ccc(CN2CCC(c3ccc(OC(C)C)c(NC(=O)c4ccccc4)c3)CC2)cc1,138000.0,inactive
CHEMBL2436817,COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1cnccn1,59000.0,inactive
CHEMBL2436818,CCOc1ccc(C2CCN(Cc3ccc(N(CC)CC)cc3)CC2)cc1NC(=O)c1ccccc1,64000.0,inactive
CHEMBL2436816,COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,38800.0,inactive
CHEMBL2436823,CCOc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,61000.0,inactive
CHEMBL2436824,CCOc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,43500.0,inactive
CHEMBL2436825,CCOc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1cnccn1,47000.0,inactive
CHEMBL2436819,CCOc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1,28000.0,inactive
CHEMBL2436820,CCOc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,63000.0,inactive
CHEMBL2436821,CCOc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1ccccc1,115000.0,inactive
CHEMBL2436822,CCOc1ccc(C2CCN(Cc3ccc(N(CC)CC)cc3)CC2)cc1NC(=O)c1cnccn1,51800.0,inactive
CHEMBL2436720,COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1,28700.0,inactive
CHEMBL2436719,CCN(CC)c1ccc(CN2CCC(c3ccc(OC)c(NC(=O)c4ccccc4)c3)CC2)cc1,90000.0,inactive
CHEMBL2436721,COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,77000.0,inactive
CHEMBL2436722,COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1ccccc1,70800.0,inactive
CHEMBL2436815,COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,73000.0,inactive
CHEMBL2436814,CCN(CC)c1ccc(CN2CCC(c3ccc(OC)c(NC(=O)c4cnccn4)c3)CC2)cc1,56000.0,inactive
CHEMBL3104693,CCN(CCc1ccc(Cl)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,125.81,active
CHEMBL3104692,CCN(CCc1ccc(F)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,151.8,active
CHEMBL3104691,CCN(CCc1ccccc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,26.37,active
CHEMBL3104690,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCCc3ccc(Cl)cc3)CC2)c2cccc(Cl)c2)CC1,86.7,active
CHEMBL3104689,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCCc3ccc(F)cc3)CC2)c2cccc(Cl)c2)CC1,196.9,active
CHEMBL3104688,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCCc3ccccc3)CC2)c2cccc(Cl)c2)CC1,76.03,active
CHEMBL3104687,CCN(C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1)c1ccccc1,1000.0,active
CHEMBL3104686,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)Nc3ccccc3)CC2)c2cccc(Cl)c2)CC1,1000.0,active
CHEMBL3104685,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(C#N)cc3)CC2)c2cccc(Cl)c2)CC1,75.3,active
CHEMBL3104684,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(Cl)cc3)CC2)c2cccc(Cl)c2)CC1,25.53,active
CHEMBL3104683,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(F)cc3)CC2)c2cccc(Cl)c2)CC1,35.47,active
CHEMBL3104682,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccccc3)CC2)c2cccc(Cl)c2)CC1,25.73,active
CHEMBL3104681,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)N(C)Cc3ccccc3)CC2)c2cccc(Cl)c2)CC1,64.07,active
CHEMBL3104680,CCN(Cc1ccc(C#N)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,473.33,active
CHEMBL3104679,CCN(Cc1ccc(Cl)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,93.53,active
